,carat,cut,color,clarity,depth,table,price,x,y,z
249,-0.20668792171993566,4,5,2,-0.10536893,-0.6487472286492362,2789,-0.00994652,0.014935055,-0.011938792
250,-0.5234921930154851,4,3,7,-0.60157585,-0.2006707914834058,2789,-0.4021903,-0.38887197,-0.4576882
251,0.025635277703055015,1,3,1,-0.5306899,1.5916349571799158,2789,0.1861758,0.23029868,0.14623058
252,-0.35452992338364053,3,5,5,0.24906613,-0.2006707914834058,2789,-0.22389767,-0.29016384,-0.22762384
253,-0.35452992338364053,3,5,6,-0.60157585,1.1435585200140854,2789,-0.16149503,-0.1914553,-0.24200317
254,-0.05884592005623079,3,2,4,-0.31802943,1.1435585200140854,2789,0.15051726,0.13159057,0.10309323
255,0.5325220865985887,0,0,1,2.8718889,0.695482082848255,2789,0.60516363,0.48155668,0.92269707
256,-0.3334096554155008,4,3,7,-0.31802943,-0.6487472286492362,2790,-0.17040987,-0.1376144,-0.18448682
257,-0.07996618802437047,3,1,6,-2.0902047,0.695482082848255,2790,0.23966357,0.18543148,-0.040696796
258,0.0678758136393344,4,4,1,0.39084068,-1.0968236658150665,2790,0.25749284,0.28414002,0.3187786
259,-0.18556765375179596,3,4,4,-1.1686741,2.039711394345746,2790,0.03462685,0.005961356,-0.11259181
260,-0.18556765375179596,3,4,4,0.036405634,0.695482082848255,2790,-0.0010316768,-0.03890585,-0.011938792
261,0.1523570113986202,2,1,2,1.3123713,-1.0968236658150665,2791,0.3020662,0.32900724,0.47694764
262,-0.14332699192878956,4,5,2,0.31995475,-0.6487472286492362,2791,0.007882741,0.041855723,0.05995622
263,-0.18556765375179596,3,5,2,-1.8066555,0.695482082848255,2792,0.088114634,0.1136436,-0.11259181
264,-0.18556765375179596,3,5,2,0.036405634,0.695482082848255,2792,-0.027775783,0.014935055,0.0024402102
265,-0.18556765375179596,4,5,2,-0.31802943,-1.0968236658150665,2792,-0.00994652,0.032882024,-0.026317794
266,-0.20668792171993566,3,4,4,0.24906613,1.1435585200140854,2792,-0.018860938,-0.07479979,-0.011938792
267,-0.20668792171993566,3,4,4,-0.7433504,1.1435585200140854,2792,0.043541692,0.014935055,-0.0550758
268,-0.07996618802437047,3,2,5,-1.5231092,-0.2006707914834058,2792,0.15943168,0.1136436,-0.040696796
269,-0.20668792171993566,4,4,4,0.31995475,-0.6487472286492362,2792,-0.0010316768,-0.04787955,0.016819213
270,-0.016605258233224368,2,3,2,-0.814239,-0.2006707914834058,2793,0.22183432,0.2931133,0.16060957
271,-0.20668792171993566,2,5,3,0.8161644,-0.2006707914834058,2793,-0.0634343,-0.03890585,0.045577217
272,-0.20668792171993566,1,5,3,1.6668063,-1.0968236658150665,2793,-0.116922095,-0.06582652,0.10309323
273,-0.07996618802437047,4,1,3,-0.31802943,-0.6487472286492362,2793,0.12377316,0.1585108,0.10309323
274,-0.14332699192878956,4,2,3,0.67438984,-1.0968236658150665,2793,-0.00994652,0.023908753,0.08871423
275,-0.016605258233224368,2,5,2,1.0288249,-0.6487472286492362,2794,0.15943168,0.1136436,0.2612626
276,-0.18556765375179596,2,5,3,-0.7433504,-0.6487472286492362,2795,0.07028537,0.07774966,-0.011938792
277,0.025635277703055015,3,1,5,0.10729427,1.1435585200140854,2795,0.15943168,0.1136436,0.14623058
278,0.025635277703055015,4,4,1,0.6035012,-1.0968236658150665,2795,0.16834652,0.20337844,0.2612626
279,-0.16444725989692924,1,4,4,-0.7433504,1.1435585200140854,2795,0.007882741,-0.011985613,-0.083833806
280,-0.16444725989692924,3,6,1,0.1781802,1.1435585200140854,2795,-0.0010316768,-0.03890585,0.0024402102
281,-0.16444725989692924,3,1,7,0.88705033,-0.2006707914834058,2795,-0.00994652,-0.02993258,0.08871423
282,0.025635277703055015,3,2,3,-2.6573002,0.695482082848255,2795,0.39121252,0.35592788,0.045577217
283,-0.16444725989692924,3,3,3,0.8161644,-0.2006707914834058,2795,-0.0010316768,-0.07479979,0.05995622
284,0.42692074675789027,3,1,1,-2.5155256,1.1435585200140854,2795,0.7834567,0.73281467,0.41943163
285,-0.14332699192878956,1,5,2,1.0288249,0.24740564568242457,2796,-0.027775783,0.023908753,0.11747223
286,0.025635277703055015,2,2,1,-0.31802943,0.695482082848255,2797,0.1861758,0.24824607,0.17498858
287,0.025635277703055015,2,5,2,-1.0268996,1.1435585200140854,2797,0.3020662,0.32900724,0.18936758
288,-0.18556765375179596,3,6,2,0.67438984,1.1435585200140854,2797,-0.054519463,-0.020958884,0.045577217
289,-0.18556765375179596,3,6,2,-0.31802943,0.24740564568242457,2797,-0.0010316768,0.014935055,-0.026317794
290,-0.18556765375179596,3,6,2,-0.10536893,1.1435585200140854,2797,0.007882741,-0.03890585,-0.026317794
291,-0.4812516570792057,4,4,5,0.10729427,-1.0968236658150665,2797,-0.3487025,-0.34400475,-0.3282772
292,-0.6079733907747709,4,6,6,-0.034480296,-0.6487472286492362,2797,-0.5448248,-0.51450115,-0.5295832
293,-0.16444725989692924,4,3,3,0.10729427,0.24740564568242457,2797,-0.00994652,0.014935055,0.016819213
294,-0.12220672396064985,4,2,4,0.036405634,0.24740564568242457,2797,0.03462685,0.06877596,0.05995622
295,-0.12220672396064985,4,2,4,-0.10536893,-0.6487472286492362,2797,0.07028537,0.07774966,0.05995622
296,-0.20668792171993566,0,3,6,-2.0902047,3.8320171430090677,2797,0.07028537,0.14953753,-0.1413498
297,0.004515009734915325,3,4,1,-0.5306899,-0.2006707914834058,2797,0.26640767,0.24824607,0.18936758
298,0.44804101472603,0,5,1,4.0060797,1.1435585200140854,2797,0.40904176,0.28414002,0.85080236
299,0.004515009734915325,2,2,3,1.1705995,1.1435585200140854,2797,0.16834652,0.07774966,0.2612626
300,-0.05884592005623079,4,1,4,-0.17625485,0.695482082848255,2798,0.12377316,0.1585108,0.11747223
301,0.0678758136393344,2,5,1,-2.6573002,2.039711394345746,2799,0.40904176,0.4636097,0.10309323
302,0.046755545671194707,4,4,1,0.46172932,-1.5449001029808969,2799,0.21291947,0.25721934,0.2900206
303,-0.037725652088091095,4,6,2,0.10729427,-0.2006707914834058,2799,0.15943168,0.1136436,0.14623058
304,-0.4178907272880596,2,3,7,-0.10536893,-0.6487472286492362,2800,-0.26847103,-0.24529621,-0.2707612
305,0.21571781530303927,1,1,1,0.31995475,0.695482082848255,2800,0.3020662,0.33798093,0.36191562
306,-0.20668792171993566,3,5,4,0.31995475,0.24740564568242457,2800,-0.116922095,-0.06582652,-0.0550758
307,0.21571781530303927,2,1,1,-0.31802943,-0.6487472286492362,2800,0.39121252,0.44566274,0.3762946
308,0.0678758136393344,4,3,2,0.39084068,-0.2006707914834058,2800,0.23074873,0.31106025,0.3187786
309,0.0678758136393344,4,3,2,0.036405634,-0.2006707914834058,2800,0.26640767,0.30208698,0.2900206
310,0.0678758136393344,2,2,2,0.53261524,0.695482082848255,2800,0.1950902,0.25721934,0.2900206
311,-0.12220672396064985,3,3,4,0.8161644,1.1435585200140854,2800,0.007882741,-0.04787955,0.074335225
312,-0.016605258233224368,4,1,4,0.036405634,0.695482082848255,2800,0.16834652,0.19440475,0.18936758
313,-0.39677045931991994,4,3,7,0.39084068,-0.6487472286492362,2800,-0.26847103,-0.2542699,-0.21324483
314,-0.07996618802437047,0,3,4,-1.9484302,5.6243228916723895,2800,0.14160241,0.059802692,-0.11259181
315,0.34243954899860446,4,4,0,-0.7433504,-1.0968236658150665,2801,0.56950516,0.6071855,0.491327
316,-0.14332699192878956,4,4,3,0.53261524,-1.0968236658150665,2801,0.061370954,0.023908753,0.10309323
317,-0.14332699192878956,3,4,3,0.67438984,0.24740564568242457,2801,0.025712429,-0.02993258,0.074335225
318,-0.10108645599251016,4,2,2,-0.9560109,-0.2006707914834058,2801,0.17726095,0.20337844,0.074335225
319,-0.18556765375179596,3,4,3,0.24906613,0.24740564568242457,2801,-0.027775783,-0.05685282,-0.011938792
320,-0.18556765375179596,1,4,3,-2.799075,1.1435585200140854,2801,0.15051726,0.12261687,-0.19886582
321,-0.18556765375179596,1,4,3,1.4541459,0.24740564568242457,2801,-0.081263565,-0.11069373,0.074335225
322,-0.18556765375179596,3,4,3,0.74527574,-0.2006707914834058,2801,-0.0366902,-0.08377349,0.031198215
323,0.511401818630449,3,3,0,0.31995475,0.24740564568242457,2801,0.649737,0.6071855,0.663875
324,0.42692074675789027,3,0,1,0.39084068,0.24740564568242457,2801,0.6408222,0.5443713,0.635117
325,0.1523570113986202,2,3,1,-1.3104459,0.24740564568242457,2802,0.40904176,0.44566274,0.2612626
326,-0.5657328548384916,4,4,7,0.10729427,-1.5449001029808969,2802,-0.4556785,-0.4337396,-0.4289302
327,-0.16444725989692924,3,5,3,0.88705033,-1.0968236658150665,2802,0.05245611,-0.11069373,0.074335225
328,-0.16444725989692924,3,4,4,0.46172932,0.24740564568242457,2802,0.088114634,-0.02993258,0.08871423
329,-0.20668792171993566,2,4,3,0.8161644,0.24740564568242457,2803,-0.09017798,-0.07479979,0.016819213
330,-0.12220672396064985,2,5,2,1.2414854,-0.6487472286492362,2803,0.007882741,0.050828993,0.17498858
331,-0.18556765375179596,4,3,3,-0.31802943,-0.6487472286492362,2803,0.016797585,-0.020958884,-0.040696796
332,-0.14332699192878956,4,5,2,-0.814239,-1.5449001029808969,2803,0.09702948,0.14056385,0.016819213
333,-0.20668792171993566,1,3,4,2.3756764,0.24740564568242457,2803,-0.15258062,-0.1286407,0.13185157
334,-0.18556765375179596,3,4,3,0.6035012,0.24740564568242457,2803,-0.027775783,-0.05685282,0.031198215
335,-0.18556765375179596,3,4,3,-2.6573002,2.039711394345746,2803,0.105943896,0.06877596,-0.22762384
336,-0.18556765375179596,3,3,4,0.46172932,1.5916349571799158,2803,-0.027775783,-0.07479979,0.0024402102
337,-0.05884592005623079,3,3,3,-0.31802943,-0.2006707914834058,2803,0.17726095,0.13159057,0.11747223
338,-0.18556765375179596,3,3,3,-1.3104459,1.1435585200140854,2803,0.07028537,0.032882024,-0.09821281
339,-0.037725652088091095,3,3,3,-0.6724645,0.24740564568242457,2803,0.26640767,0.19440475,0.14623058
340,-0.18556765375179596,2,3,4,1.2414854,-1.0968236658150665,2803,-0.0634343,-0.08377349,0.074335225
341,0.236838209157906,4,6,1,0.31995475,-0.2006707914834058,2803,0.42687103,0.37387487,0.44818962
342,-0.18556765375179596,2,5,3,1.4541459,0.24740564568242457,2804,-0.09909283,-0.06582652,0.08871423
343,-0.18556765375179596,2,5,3,1.5959204,-0.2006707914834058,2804,-0.0634343,-0.04787955,0.13185157
344,0.004515009734915325,2,5,1,0.53261524,-0.6487472286492362,2804,0.132688,0.20337844,0.23250459
345,-0.20668792171993566,2,6,2,0.39084068,0.24740564568242457,2804,-0.0366902,-0.0030119142,0.031198215
346,-0.16444725989692924,4,4,4,-0.034480296,-0.2006707914834058,2804,0.007882741,0.032882024,0.016819213
347,-0.16444725989692924,2,4,4,0.31995475,0.24740564568242457,2804,0.016797585,-0.02993258,0.031198215
348,0.046755545671194707,4,2,3,-0.17625485,-0.6487472286492362,2804,0.24857841,0.31106025,0.2612626
349,-0.20668792171993566,4,6,2,-0.5306899,0.695482082848255,2804,-0.045605045,-0.02993258,-0.09821281
350,-0.16444725989692924,4,6,2,0.31995475,-0.6487472286492362,2804,0.007882741,0.032882024,0.05995622
351,-0.16444725989692924,4,6,2,-0.17625485,-1.5449001029808969,2804,0.03462685,0.059802692,0.031198215
352,0.21571781530303927,0,1,2,3.935194,0.695482082848255,2804,0.17726095,0.09569663,0.606359
353,-0.12220672396064985,3,4,3,-0.034480296,0.24740564568242457,2805,0.105943896,0.041855723,0.074335225
354,-0.12220672396064985,3,4,3,0.10729427,-0.6487472286492362,2805,0.061370954,0.032882024,0.05995622
355,-0.14332699192878956,4,5,1,0.036405634,0.24740564568242457,2805,0.03462685,0.06877596,0.05995622
356,-0.4812516570792057,0,5,6,-2.1610906,3.8320171430090677,2805,-0.3487025,-0.2722169,-0.54396224
357,-0.14332699192878956,3,4,3,0.53261524,-0.2006707914834058,2805,0.016797585,-0.02993258,0.05995622
358,-0.16444725989692924,4,3,3,0.74527574,-0.6487472286492362,2805,0.007882741,-0.02993258,0.074335225
359,-0.12220672396064985,0,4,3,-0.459804,4.728170017340728,2805,0.079200216,0.014935055,-0.011938792
360,0.046755545671194707,1,3,3,1.5959204,-0.2006707914834058,2805,0.16834652,0.14056385,0.34753662
361,0.025635277703055015,2,3,2,0.53261524,1.1435585200140854,2806,0.14160241,0.18543148,0.21812558
362,-0.10108645599251016,2,2,6,-0.814239,0.24740564568242457,2806,0.105943896,0.14953753,0.031198215
363,-0.20668792171993566,4,4,2,-0.10536893,-1.0968236658150665,2806,-0.00994652,0.005961356,-0.011938792
364,-0.18556765375179596,2,4,4,0.31995475,0.24740564568242457,2807,-0.0634343,-0.011985613,0.0024402102
365,-0.18556765375179596,2,4,4,-1.23956,-0.2006707914834058,2807,0.09702948,0.14953753,-0.026317794
366,0.2790787450941854,3,0,1,0.10729427,-0.2006707914834058,2807,0.42687103,0.4097688,0.43381062
367,0.004515009734915325,2,2,3,0.74527574,-0.2006707914834058,2808,0.12377316,0.1585108,0.23250459
368,-0.20668792171993566,2,4,4,0.1781802,-0.2006707914834058,2808,-0.081263565,-0.020958884,-0.026317794
369,0.42692074675789027,0,3,0,3.2972097,0.695482082848255,2808,0.38229766,0.32003397,0.7645284
370,-0.10108645599251016,2,3,3,1.1705995,-0.6487472286492362,2808,0.043541692,0.005961356,0.16060957
371,-0.46013138911106605,4,5,5,-0.60157585,-0.6487472286492362,2808,-0.2863003,-0.2722169,-0.3426562
372,-0.14332699192878956,2,6,2,0.9579362,-0.2006707914834058,2808,0.007882741,-0.02993258,0.10309323
373,0.025635277703055015,2,4,2,0.9579362,0.695482082848255,2809,0.105943896,0.050828993,0.18936758
374,0.025635277703055015,3,6,1,-1.8066555,-0.2006707914834058,2809,0.37338325,0.28414002,0.10309323
375,-0.18556765375179596,3,4,2,-0.7433504,-1.5449001029808969,2809,0.09702948,0.059802692,-0.011938792
376,0.8493266096675922,0,4,0,2.0212414,-0.6487472286492362,2809,0.8904323,0.83152276,1.1383824
377,-0.20668792171993566,2,4,4,0.036405634,-0.6487472286492362,2810,-0.09017798,-0.02993258,-0.0550758
378,-0.20668792171993566,2,4,4,-1.3104459,1.1435585200140854,2810,0.03462685,0.09569663,-0.083833806
379,-0.12220672396064985,4,6,1,-0.034480296,-1.0968236658150665,2810,0.07028537,0.1046699,0.08871423
380,-0.20668792171993566,1,4,4,0.74527574,1.5916349571799158,2810,-0.14366578,-0.11069373,-0.040696796
381,0.004515009734915325,1,3,2,0.67438984,-0.2006707914834058,2810,0.09702948,0.17645778,0.21812558
382,-0.10108645599251016,2,4,2,1.1705995,0.24740564568242457,2811,-0.00994652,0.023908753,0.14623058
383,0.0678758136393344,2,6,2,1.2414854,-1.5449001029808969,2811,0.22183432,0.19440475,0.36191562
384,0.42692074675789027,0,0,3,2.8009975,0.695482082848255,2811,0.3644684,0.30208698,0.67825437
385,0.40580047878975056,0,1,1,4.502287,-0.6487472286492362,2811,0.42687103,0.2931133,0.92269707
386,-0.20668792171993566,2,3,4,0.88705033,1.1435585200140854,2812,-0.14366578,-0.08377349,-0.011938792
387,-0.20668792171993566,2,4,3,-1.5939951,0.24740564568242457,2812,0.016797585,0.1046699,-0.12697081
388,-0.20668792171993566,1,5,2,1.2414854,0.695482082848255,2812,-0.21498324,-0.1824816,-0.0550758
389,-0.20668792171993566,2,4,3,-0.034480296,0.24740564568242457,2812,-0.09017798,-0.03890585,-0.069454804
390,-1.0092588598296062,3,1,2,0.67438984,0.24740564568242457,554,-1.2134228,-1.2503273,-1.16226
391,-1.0092588598296062,3,1,2,0.74527574,0.24740564568242457,554,-1.1955935,-1.2503273,-1.147881
392,-1.0092588598296062,4,1,2,0.46172932,-0.2006707914834058,554,-1.2134228,-1.2413541,-1.176639
393,-1.0092588598296062,3,1,2,-0.5306899,0.695482082848255,554,-1.1955935,-1.2323804,-1.2485341
394,-1.0092588598296062,2,1,2,0.9579362,-0.6487472286492362,554,-1.1955935,-1.2323804,-1.119123
395,-1.0092588598296062,4,1,2,-0.7433504,-0.2006707914834058,554,-1.1242764,-1.1785395,-1.205397
396,-1.0514993957658856,3,2,2,-0.60157585,0.695482082848255,554,-1.2669106,-1.295195,-1.3204293
397,-1.0514993957658856,3,2,2,-1.1686741,-1.0968236658150665,554,-1.1777643,-1.2144334,-1.291671
398,-1.0514993957658856,3,2,2,0.8161644,0.24740564568242457,554,-1.2936542,-1.3400626,-1.234155
399,-1.0514993957658856,2,2,2,1.0997108,-0.6487472286492362,554,-1.2847399,-1.313142,-1.191018
400,-1.0514993957658856,1,2,2,1.4541459,-1.0968236658150665,554,-1.3114835,-1.3759565,-1.205397
401,-1.0514993957658856,4,2,2,0.8161644,-0.2006707914834058,554,-1.302569,-1.3580096,-1.2485341
402,-1.0514993957658856,2,2,2,1.1705995,1.1435585200140854,554,-1.3203983,-1.3490359,-1.219776
403,-1.0092588598296062,1,1,2,1.5250345,-1.0968236658150665,554,-1.2223371,-1.2503273,-1.090365
404,-0.9881385289181029,4,2,1,-0.2471408,-0.6487472286492362,554,-0.7855201,-0.8465203,-0.84592164
405,-1.0726197266773887,2,5,4,0.10729427,-1.0968236658150665,555,-1.2936542,-1.2593011,-1.262913
406,-1.0726197266773887,2,5,4,0.46172932,-1.0968236658150665,555,-1.3649718,-1.3310889,-1.3060501
407,-1.0303791277977459,2,4,2,0.036405634,0.24740564568242457,555,-1.2579957,-1.2413541,-1.234155
408,-0.9670182609499632,4,2,3,-0.17625485,-0.6487472286492362,555,-1.1242764,-1.1067516,-1.119123
409,-0.9670182609499632,4,2,3,-0.9560109,-0.2006707914834058,555,-1.0618738,-1.043937,-1.133502
410,-0.9670182609499632,4,1,4,0.036405634,-1.0968236658150665,555,-1.1153616,-1.0888046,-1.090365
411,-0.9670182609499632,4,1,4,0.1781802,-0.6487472286492362,555,-1.0975324,-1.0798309,-1.061607
412,-1.0514993957658856,4,3,4,0.39084068,-0.6487472286492362,555,-1.2847399,-1.277248,-1.234155
413,-1.0726197266773887,4,4,4,-0.10536893,-0.6487472286492362,555,-1.3114835,-1.277248,-1.291671
414,-0.9458979929818235,4,3,2,-0.814239,-0.6487472286492362,555,-1.0440446,-1.0349637,-1.104744
415,-0.7769356604066154,2,5,0,-2.3737512,2.039711394345746,555,-0.7052882,-0.65807694,-0.91781664
416,-1.0092588598296062,2,4,3,-0.2471408,0.24740564568242457,556,-1.2134228,-1.1785395,-1.205397
417,-0.9247776620703203,4,1,3,0.10729427,-0.6487472286492362,556,-1.0618738,-1.043937,-1.032849
418,-1.0514993957658856,4,3,3,0.1781802,-0.6487472286492362,556,-1.2936542,-1.2862213,-1.262913
419,-1.1359805935251712,4,5,4,-0.17625485,-0.2006707914834058,556,-1.4630325,-1.4477444,-1.4642195
420,-0.20668792171993566,2,4,3,0.39084068,0.24740564568242457,2812,-0.081263565,-0.011985613,0.0024402102
421,-0.20668792171993566,2,4,3,-0.60157585,1.5916349571799158,2812,-0.0634343,-0.020958884,-0.11259181
422,-0.18556765375179596,4,6,2,0.46172932,-0.2006707914834058,2812,-0.0366902,-0.011985613,0.031198215
423,0.40580047878975056,0,0,2,-4.7839108,1.5916349571799158,2812,0.8815174,0.8404965,0.20374659
424,-0.14332699192878956,3,5,3,-2.2319794,1.1435585200140854,2812,0.16834652,0.14056385,-0.11259181
425,-0.6079733907747709,4,4,6,0.1781802,-0.2006707914834058,2812,-0.5180807,-0.5593684,-0.5152042
426,0.236838209157906,3,3,1,-1.3813345,0.24740564568242457,2813,0.5071029,0.49950364,0.3331576
427,0.08899608160747409,2,5,2,1.1705995,-1.0968236658150665,2813,0.23966357,0.19440475,0.36191562
428,0.236838209157906,1,1,3,1.8085836,0.24740564568242457,2813,0.31989548,0.28414002,0.520085
429,-0.07996618802437047,3,5,2,0.31995475,0.695482082848255,2814,0.11485874,0.06877596,0.13185157
430,-0.07996618802437047,4,5,2,-0.034480296,-0.2006707914834058,2814,0.132688,0.1046699,0.11747223
431,-0.10108645599251016,3,5,2,-0.459804,0.695482082848255,2814,0.11485874,0.08672293,0.045577217
432,-0.5234921930154851,2,6,6,-0.17625485,-0.6487472286492362,2815,-0.44676366,-0.41579264,-0.44330922
433,-0.07996618802437047,2,4,1,-2.3028653,2.039711394345746,2815,0.17726095,0.24824607,-0.069454804
434,-0.12220672396064985,3,3,4,-0.034480296,0.24740564568242457,2815,0.05245611,0.06877596,0.05995622
435,-0.20668792171993566,4,2,2,-0.9560109,-0.6487472286492362,2815,0.016797585,0.06877596,-0.069454804
436,-0.20668792171993566,4,2,2,-0.2471408,-0.6487472286492362,2815,-0.027775783,0.023908753,-0.026317794
437,-0.20668792171993566,4,2,2,-0.17625485,-1.0968236658150665,2815,-0.0010316768,0.050828993,0.0024402102
438,-0.20668792171993566,4,2,2,-0.2471408,-0.6487472286492362,2815,-0.00994652,0.032882024,-0.011938792
439,0.21571781530303927,0,0,3,2.3047905,-0.6487472286492362,2815,0.31098062,0.27516633,0.577601
440,0.32131928103046475,0,4,1,-4.0750403,1.1435585200140854,2815,0.7923711,0.7148677,0.20374659
441,0.1945975473348996,3,2,1,-1.0977855,0.695482082848255,2815,0.4714444,0.44566274,0.3187786
442,-0.16444725989692924,3,5,3,-2.4446397,0.24740564568242457,2815,0.23074873,0.1674845,-0.09821281
443,0.34243954899860446,0,5,1,-4.7839108,2.4877878315115765,2815,0.8904323,0.8225495,0.016819213
444,0.4691612826941696,3,3,0,-1.0268996,0.24740564568242457,2815,0.7299689,0.68794703,0.577601
445,-0.037725652088091095,2,1,5,-0.2471408,-0.6487472286492362,2816,0.15943168,0.19440475,0.14623058
446,-0.39677045931991994,4,3,5,-1.1686741,-0.2006707914834058,2816,-0.18823914,-0.17350833,-0.31389818
447,-0.18556765375179596,1,6,4,1.1705995,-1.0968236658150665,2816,-0.10800725,-0.03890585,0.05995622
448,-0.037725652088091095,3,4,2,-0.17625485,0.695482082848255,2816,0.20400505,0.13159057,0.14623058
449,0.1523570113986202,4,2,1,0.67438984,-0.6487472286492362,2816,0.38229766,0.35592788,0.44818962
450,0.0678758136393344,4,2,2,0.53261524,-1.0968236658150665,2816,0.2753221,0.23927239,0.3187786
451,-0.18556765375179596,3,5,2,-0.31802943,-0.6487472286492362,2817,0.043541692,-0.0030119142,-0.011938792
452,-0.18556765375179596,4,1,5,-1.0977855,-0.6487472286492362,2817,0.09702948,0.14056385,-0.011938792
